2004.78576	  10.94	  15.30	2004.00	288.00
2004.78850	   9.45	   7.90	2004.00	289.00
2004.79124	   6.75	   7.80	2004.00	290.00
2004.79398	  10.16	   7.80	2004.00	291.00
2004.79671	  16.16	   7.90	2004.00	292.00
2004.79945	  15.87	   7.90	2004.00	293.00
2004.80219	  19.28	   7.90	2004.00	294.00
2004.80493	  10.58	   7.90	2004.00	295.00
2004.80767	   4.99	   8.30	2004.00	296.00
2004.81040	  14.10	   8.20	2004.00	297.00
2004.81588	  27.21	   8.20	2004.00	299.00
2004.81862	  15.21	   7.90	2004.00	300.00
2004.82136	  13.82	   7.90	2004.00	301.00
2004.82409	   7.83	   7.80	2004.00	302.00
2004.82683	   5.73	   7.80	2004.00	303.00
2004.82957	   8.94	   8.10	2004.00	304.00
2004.83231	  15.25	   7.80	2004.00	305.00
2004.83504	   3.55	   7.90	2004.00	306.00
2004.83778	   1.56	   7.90	2004.00	307.00
2004.84052	   6.36	   7.90	2004.00	308.00
2004.84326	   1.67	   7.60	2004.00	309.00
2004.84600	   1.38	   7.80	2004.00	310.00
2004.84873	   3.38	   7.90	2004.00	311.00
2004.85147	   3.39	   7.90	2004.00	312.00
2004.85421	   5.70	   8.70	2004.00	313.00
2004.85695	   6.90	   7.90	2004.00	314.00
2004.85969	   0.81	   7.90	2004.00	315.00
2004.86242	  -3.29	   7.90	2004.00	316.00
2004.86516	  -1.18	   7.80	2004.00	317.00
2004.86790	   0.43	   7.60	2004.00	318.00
2004.87064	  -0.17	   7.90	2004.00	319.00
2004.87337	  -1.26	   7.90	2004.00	320.00
2004.87611	   0.25	   7.80	2004.00	321.00
2004.87885	  -0.55	   7.60	2004.00	322.00
2004.88159	  12.96	   8.00	2004.00	323.00
2004.88433	  24.26	   8.30	2004.00	324.00
2004.88706	  15.57	   8.00	2004.00	325.00
2004.88980	   2.98	   7.80	2004.00	326.00
2004.89254	  18.08	   7.80	2004.00	327.00
2004.89802	   6.10	   8.00	2004.00	329.00
2004.90075	  11.60	   8.40	2004.00	330.00
2004.90349	  12.51	   8.40	2004.00	331.00
2004.90623	  18.31	   8.00	2004.00	332.00
2004.90897	  14.62	   8.00	2004.00	333.00
2004.91170	  11.63	   7.90	2004.00	334.00
2004.91444	   5.53	   7.80	2004.00	335.00
2004.91718	   6.24	   7.90	2004.00	336.00
2004.91992	  14.05	   8.10	2004.00	337.00
2004.92266	  16.85	   8.20	2004.00	338.00
2004.92539	  12.46	   7.90	2004.00	339.00
2004.92813	  14.26	   7.60	2004.00	340.00
2004.93087	  11.97	   7.90	2004.00	341.00
2004.93361	  14.28	   8.20	2004.00	342.00
2004.93634	  15.68	   8.40	2004.00	343.00
2004.93908	  19.59	   8.30	2004.00	344.00
2004.94182	   4.20	   8.40	2004.00	345.00
2004.94456	  -5.60	   7.80	2004.00	346.00
2004.94730	  -5.19	   7.80	2004.00	347.00
