2006.72553	  11.45	   8.20	2006.00	266.00
2006.72827	  10.75	   8.50	2006.00	267.00
2006.73101	  14.75	   8.20	2006.00	268.00
2006.73374	   7.65	   8.40	2006.00	269.00
2006.73648	  11.45	   8.20	2006.00	270.00
2006.73922	  16.05	   8.40	2006.00	271.00
2006.74196	  15.35	   8.10	2006.00	272.00
2006.74470	  23.45	   8.20	2006.00	273.00
2006.74743	   5.05	   8.30	2006.00	274.00
2006.75017	   7.45	   8.80	2006.00	275.00
2006.75291	   5.15	   8.50	2006.00	276.00
2006.75565	  10.76	   8.20	2006.00	277.00
2006.75838	  21.46	   8.10	2006.00	278.00
2006.76112	   8.86	   8.40	2006.00	279.00
2006.76386	  -2.04	   8.60	2006.00	280.00
2006.76660	   6.66	   9.00	2006.00	281.00
2006.76934	   9.16	   8.30	2006.00	282.00
2006.77207	   8.76	   8.20	2006.00	283.00
2006.77481	  11.86	   8.20	2006.00	284.00
2006.77755	   9.26	   8.20	2006.00	285.00
2006.78029	  14.66	   8.20	2006.00	286.00
2006.78303	  14.96	   8.20	2006.00	287.00
2006.78576	  24.76	   8.80	2006.00	288.00
2006.78850	  11.47	   8.20	2006.00	289.00
2006.79124	  11.07	   8.20	2006.00	290.00
2006.79398	   5.97	   8.20	2006.00	291.00
2006.79945	  10.07	   8.50	2006.00	293.00
2006.80219	  11.47	   8.20	2006.00	294.00
2006.80493	   5.37	   8.20	2006.00	295.00
2006.80767	   6.87	   8.20	2006.00	296.00
2006.81040	  10.27	   8.50	2006.00	297.00
2006.81314	   6.67	   9.00	2006.00	298.00
2006.81588	   1.07	   8.70	2006.00	299.00
2006.81862	   0.97	   8.20	2006.00	300.00
2006.82136	   6.37	   8.20	2006.00	301.00
2006.82409	   5.68	   8.20	2006.00	302.00
2006.82683	   8.28	   8.20	2006.00	303.00
2006.82957	   8.88	   8.20	2006.00	304.00
2006.83231	   7.38	   8.20	2006.00	305.00
2006.83504	   0.08	   8.20	2006.00	306.00
2006.83778	   9.28	   8.60	2006.00	307.00
2006.84052	  16.08	   8.50	2006.00	308.00
2006.84326	   1.38	   8.80	2006.00	309.00
2006.84600	   3.28	   8.20	2006.00	310.00
2006.84873	   3.68	   8.20	2006.00	311.00
2006.85147	  -1.92	   8.80	2006.00	312.00
2006.85421	  -2.62	   8.60	2006.00	313.00
2006.85695	  -0.52	   8.30	2006.00	314.00
2006.85969	  -0.41	   8.50	2006.00	315.00
2006.86242	   0.39	   8.50	2006.00	316.00
2006.86516	   4.59	   8.50	2006.00	317.00
2006.86790	   1.59	   8.60	2006.00	318.00
2006.87064	  -5.51	   8.60	2006.00	319.00
2006.87611	  -5.51	   8.20	2006.00	321.00
2006.87885	  -1.11	   8.20	2006.00	322.00
2006.88159	   5.09	   8.60	2006.00	323.00
2006.88433	  -0.31	   8.60	2006.00	324.00
2006.88706	   3.79	   8.30	2006.00	325.00
2006.88980	   6.49	   8.20	2006.00	326.00
2006.89254	   2.40	   8.70	2006.00	327.00
2006.89528	  -1.00	   8.30	2006.00	328.00
2006.89802	   0.80	   8.20	2006.00	329.00
2006.90075	   2.90	   8.20	2006.00	330.00
2006.90349	   1.90	   8.70	2006.00	331.00
